number,n,p,corr,method,beta,s1,s21,s22,s23,s24,s25,s3,s1_selected,s2_selected,s3_selected,no_selected,vselec_method,s1_prop,s2_prop,s3_prop
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,38,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,45,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,34,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,51,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC,1,1,1
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,15,18,61,AIC,1,0.75,0.9
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,14,69,AIC,1,0.55,0.7
31,100,200,0.5,3,close,5,4,4,4,4,4,20,2,14,16,67,AIC,0.4,0.7,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,12,15,68,AIC,0.8,0.6,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,14,16,66,AIC,0.6,0.7,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,12,17,67,AIC,0.6,0.6,0.85
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,14,15,65,AIC,1,0.7,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,15,17,62,AIC,1,0.75,0.85
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,7,11,76,AIC,1,0.35,0.55
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,15,13,68,AIC,0.6,0.75,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,15,16,63,AIC,1,0.75,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,15,15,64,AIC,1,0.75,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,12,13,69,AIC,1,0.6,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,14,10,70,AIC,1,0.7,0.5
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,19,18,57,AIC,1,0.95,0.9
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,14,12,70,AIC,0.6,0.7,0.6
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,17,14,63,AIC,1,0.85,0.7
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,13,14,67,AIC,1,0.65,0.7
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,13,14,68,AIC,0.8,0.65,0.7
31,100,200,0.5,3,close,5,4,4,4,4,4,20,2,6,13,78,AIC,0.4,0.3,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,12,16,67,AIC,0.8,0.6,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,16,67,AIC,1,0.55,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,12,14,68,AIC,1,0.6,0.7
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,11,17,68,AIC,0.6,0.55,0.85
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,15,16,63,AIC,1,0.75,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,13,17,65,AIC,0.8,0.65,0.85
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,18,16,60,AIC,1,0.9,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,9,14,71,AIC,1,0.45,0.7
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,13,13,70,AIC,0.6,0.65,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,12,18,65,AIC,0.8,0.6,0.9
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,15,68,AIC,1,0.55,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,16,18,61,AIC,0.8,0.8,0.9
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,13,18,63,AIC,1,0.65,0.9
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,16,67,AIC,1,0.55,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,13,15,66,AIC,1,0.65,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,10,15,70,AIC,0.8,0.5,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,14,17,65,AIC,0.6,0.7,0.85
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,11,72,AIC,1,0.55,0.55
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,12,13,70,AIC,0.8,0.6,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,10,14,70,AIC,1,0.5,0.7
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,17,15,62,AIC,1,0.85,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,14,12,69,AIC,0.8,0.7,0.6
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,9,16,69,AIC,1,0.45,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,15,68,AIC,1,0.55,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,8,15,71,AIC,1,0.4,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,9,11,75,AIC,0.8,0.45,0.55
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,9,16,69,AIC,1,0.45,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,15,68,AIC,1,0.55,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,13,13,68,AIC,1,0.65,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,12,18,66,AIC,0.6,0.6,0.9
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,13,13,69,AIC,0.8,0.65,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,14,13,67,AIC,1,0.7,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,14,13,67,AIC,1,0.7,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,18,17,59,AIC,1,0.9,0.85
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,14,13,67,AIC,1,0.7,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,7,16,73,AIC,0.6,0.35,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,14,18,62,AIC,1,0.7,0.9
31,100,200,0.5,3,close,5,4,4,4,4,4,20,2,12,12,73,AIC,0.4,0.6,0.6
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,17,16,61,AIC,1,0.85,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,12,15,69,AIC,0.6,0.6,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,12,15,67,AIC,1,0.6,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,13,70,AIC,1,0.55,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,13,16,66,AIC,0.8,0.65,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,12,15,67,AIC,1,0.6,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,11,12,72,AIC,0.8,0.55,0.6
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,10,16,68,AIC,1,0.5,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,10,15,69,AIC,1,0.5,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,16,15,63,AIC,1,0.8,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,9,13,74,AIC,0.6,0.45,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,13,15,67,AIC,0.8,0.65,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,10,13,71,AIC,1,0.5,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,13,14,67,AIC,1,0.65,0.7
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,9,15,71,AIC,0.8,0.45,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,12,16,67,AIC,0.8,0.6,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,12,16,66,AIC,1,0.6,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,10,17,68,AIC,0.8,0.5,0.85
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,14,19,61,AIC,1,0.7,0.95
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,12,13,69,AIC,1,0.6,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,16,67,AIC,1,0.55,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,14,15,65,AIC,1,0.7,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,13,14,67,AIC,1,0.65,0.7
31,100,200,0.5,3,close,5,4,4,4,4,4,20,2,9,13,75,AIC,0.4,0.45,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,14,15,66,AIC,0.8,0.7,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,10,16,69,AIC,0.8,0.5,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,12,14,68,AIC,1,0.6,0.7
31,100,200,0.5,3,close,5,4,4,4,4,4,20,2,14,17,66,AIC,0.4,0.7,0.85
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,16,19,59,AIC,1,0.8,0.95
31,100,200,0.5,3,close,5,4,4,4,4,4,20,2,12,16,69,AIC,0.4,0.6,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,12,13,71,AIC,0.6,0.6,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,14,17,65,AIC,0.6,0.7,0.85
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,15,13,67,AIC,0.8,0.75,0.65
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,16,16,63,AIC,0.8,0.8,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,12,17,66,AIC,0.8,0.6,0.85
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,13,16,65,AIC,1,0.65,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,17,66,AIC,1,0.55,0.85
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,16,15,63,AIC,1,0.8,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,9,15,71,AIC,0.8,0.45,0.75
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,13,16,65,AIC,1,0.65,0.8
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,12,71,AIC,1,0.55,0.6
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,13,15,66,AIC,1,0.65,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,11,13,71,AIC,0.8,0.55,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,5,11,81,AIC,0.4,0.25,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,9,12,75,AIC,0.6,0.45,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,9,13,72,AIC,1,0.45,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,9,12,74,AIC,0.8,0.45,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,13,13,70,AIC,0.6,0.65,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,7,16,71,AIC,1,0.35,0.8
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,8,14,72,AIC,1,0.4,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,8,14,73,AIC,0.8,0.4,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,8,13,74,AIC,0.8,0.4,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,12,13,70,AIC,0.8,0.6,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,10,14,71,AIC,0.8,0.5,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,12,14,69,AIC,0.8,0.6,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,7,14,73,AIC,1,0.35,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,1,7,16,75,AIC,0.2,0.35,0.8
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,10,11,73,AIC,1,0.5,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,9,11,74,AIC,1,0.45,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,10,14,71,AIC,0.8,0.5,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,10,14,72,AIC,0.6,0.5,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,9,12,75,AIC,0.6,0.45,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,12,13,70,AIC,0.8,0.6,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,12,12,73,AIC,0.4,0.6,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,11,15,69,AIC,0.8,0.55,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,12,17,68,AIC,0.4,0.6,0.85
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,6,10,80,AIC,0.6,0.3,0.5
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,9,13,73,AIC,0.8,0.45,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,1,11,9,78,AIC,0.2,0.55,0.45
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,10,12,73,AIC,0.8,0.5,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,1,7,14,77,AIC,0.2,0.35,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,10,15,70,AIC,0.8,0.5,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,9,12,76,AIC,0.4,0.45,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,11,14,71,AIC,0.6,0.55,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,13,16,68,AIC,0.4,0.65,0.8
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,8,13,75,AIC,0.6,0.4,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,5,13,77,AIC,0.8,0.25,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,1,14,10,74,AIC,0.2,0.7,0.5
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,7,15,73,AIC,0.8,0.35,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,8,13,75,AIC,0.6,0.4,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,9,12,75,AIC,0.6,0.45,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,8,13,73,AIC,1,0.4,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,7,14,74,AIC,0.8,0.35,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,7,15,75,AIC,0.4,0.35,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,6,11,78,AIC,0.8,0.3,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,10,15,69,AIC,1,0.5,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,13,9,73,AIC,0.8,0.65,0.45
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,8,10,76,AIC,1,0.4,0.5
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,8,14,75,AIC,0.4,0.4,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,8,11,76,AIC,0.8,0.4,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,9,12,76,AIC,0.4,0.45,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,9,13,73,AIC,0.8,0.45,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,7,9,81,AIC,0.4,0.35,0.45
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,9,11,74,AIC,1,0.45,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,8,14,74,AIC,0.6,0.4,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,9,11,75,AIC,0.8,0.45,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,9,15,73,AIC,0.4,0.45,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,9,14,71,AIC,1,0.45,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,12,13,72,AIC,0.4,0.6,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,6,11,80,AIC,0.4,0.3,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,5,13,79,AIC,0.4,0.25,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,9,12,75,AIC,0.6,0.45,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,7,14,74,AIC,0.8,0.35,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,12,16,66,AIC,1,0.6,0.8
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,9,13,73,AIC,0.8,0.45,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,11,12,74,AIC,0.4,0.55,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,9,11,76,AIC,0.6,0.45,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,10,11,74,AIC,0.8,0.5,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,12,13,69,AIC,1,0.6,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,11,12,74,AIC,0.4,0.55,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,7,13,76,AIC,0.6,0.35,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,8,12,77,AIC,0.4,0.4,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,11,13,71,AIC,0.8,0.55,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,9,13,73,AIC,0.8,0.45,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,11,13,72,AIC,0.6,0.55,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,5,13,78,AIC,0.6,0.25,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,10,15,71,AIC,0.6,0.5,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,6,14,76,AIC,0.6,0.3,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,6,12,78,AIC,0.6,0.3,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,10,10,74,AIC,1,0.5,0.5
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,9,12,73,AIC,1,0.45,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,1,10,13,75,AIC,0.2,0.5,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,4,9,81,AIC,1,0.2,0.45
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,10,11,73,AIC,1,0.5,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,10,11,76,AIC,0.4,0.5,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,9,10,77,AIC,0.6,0.45,0.5
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,9,14,71,AIC,1,0.45,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,8,12,74,AIC,1,0.4,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,9,15,72,AIC,0.6,0.45,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,9,15,70,AIC,1,0.45,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,7,11,77,AIC,0.8,0.35,0.55
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,12,13,69,AIC,1,0.6,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,11,14,71,AIC,0.6,0.55,0.7
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,8,13,73,AIC,1,0.4,0.65
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,8,15,73,AIC,0.6,0.4,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,5,11,12,71,AIC,1,0.55,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,2,9,16,72,AIC,0.4,0.45,0.8
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,10,12,74,AIC,0.6,0.5,0.6
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,9,10,77,AIC,0.6,0.45,0.5
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,4,7,84,AIC,0.8,0.2,0.35
32,100,300,0.5,3,close,5,4,4,4,4,4,20,3,8,15,73,AIC,0.6,0.4,0.75
32,100,300,0.5,3,close,5,4,4,4,4,4,20,4,7,13,75,AIC,0.8,0.35,0.65
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,0,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,4,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,4,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,0,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,4,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,5,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,4,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,2,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,3,AIC,1,1,1
33,100,50,0.7,3,close,5,4,4,4,4,4,20,5,20,20,1,AIC,1,1,1
