number,n,p,corr,method,beta,s1,s21,s22,s23,s24,s25,s3,s1_selected,s2_selected,s3_selected,no_selected,cv_lambda,vselec_method,s1_prop,s2_prop,s3_prop
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,39,0.040501639441524254,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,63,0.006408691260650363,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,60,0.013185239238030912,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,99,1.921344053984671e-14,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,68,0.008150962679858665,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,81,6.268837137798298e-4,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,33,0.0769091625617282,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,93,2.868607075639386e-14,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.5238597246223045e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,25,0.06551665447917689,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,48,0.029391372260977485,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.5238597246223045e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,59,0.014285689258041684,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,24,0.0769091625617282,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,38,0.04388193684298046,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,128,2.2062216790607422e-15,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,41,0.03738173188026989,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,62,0.02939137226097748,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,108,6.25490260633328e-15,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.5238597246223045e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.5238597246223045e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622306e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,74,0.002449126011432874,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,46,0.01816940702282152,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,48,0.04754435641726351,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,36,0.05581171178009765,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,72,0.005459375671276526,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,58,0.0271273067609856,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,69,0.012169558683788826,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,64,0.023108955094702267,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,56,0.03184439837668466,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,68,0.00956831081750475,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,62,0.00883124817807592,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,60,0.03184439837668466,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,60,0.011232117664654304,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,75,0.0010140657079729964,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,106,7.342550152818917e-15,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,154,5.523859724622305e-17,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,56,0.014285689258041686,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,55,0.03450215590373633,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,60,0.012169558683788826,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,89,2.932604036726761e-13,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,36,0.05151244429388444,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,45,0.04388193684298046,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,127,2.806006692807079e-15,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,26,0.06551665447917689,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,53,0.016769787868247475,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,58,0.01816940702282152,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,49,0.04388193684298046,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,96,1.7733397775046384e-14,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,35,0.06551665447917689,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,61,0.012169558683788826,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,60,0.01816940702282152,Lasso,1,1,1
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,61,0.00956831081750475,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622306e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,62,0.025037645931273767,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,19,20,42,0.12441054484015626,Lasso,1,0.95,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,94,8.132844511618516e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,19,20,62,0.04754435641726351,Lasso,1,0.95,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,105,1.2868834512511345e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,90,3.3674211490178245e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,82,0.0022604658271317864,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,18,20,40,0.18574755961717593,Lasso,1,0.9,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,146,4.18942699855571e-15,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,118,9.338701122660063e-15,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,56,0.015477983667424536,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,254,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,99,5.027630587398852e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,113,1.1877527132026626e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,85,0.002449126011432874,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,100,1.510656020779084e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,19,33,0.3004707673959491,Lasso,1,1,0.95
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,130,4.18942699855571e-15,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,113,9.338701122660063e-15,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,254,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,51,0.05151244429388444,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,254,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,99,3.6484686600961913e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,47,0.04388193684298046,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,101,1.3942877155284315e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,93,3.952972608604827e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,78,0.005459375671276526,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,94,7.506358190665035e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,43,0.04754435641726351,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,60,0.01816940702282152,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,19,20,199,1.879415386111882e-15,Lasso,1,0.95,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,237,4.810593213582624e-16,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,222,9.134906650283707e-16,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,54,0.040501639441524254,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,84,3.0469710146456254e-4,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,36,0.06551665447917689,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,49,0.03738173188026989,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,66,0.00956831081750475,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,78,0.0016403827974512334,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,104,1.2868834512511345e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,109,1.7733397775046384e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.5238597246223045e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,71,0.019685839448573526,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,145,4.917914759747401e-15,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,50,0.03450215590373633,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,58,0.040501639441524254,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,90,3.3674211490178245e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,254,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,91,5.027630587398852e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,69,0.00956831081750475,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,76,0.0031149471718246915,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,116,1.0118116167907339e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,82,8.450012747435294e-5,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,92,1.5443578809603567e-13,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.5238597246223045e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622306e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,242,3.78232705722137e-16,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,97,5.027630587398852e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,79,0.006943565471023718,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,149,3.0401981295724764e-15,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,54,0.03738173188026989,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,59,0.03738173188026989,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.5238597246223045e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,91,2.081700879104417e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.5238597246223045e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.5238597246223045e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,96,2.25544120589799e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,93,2.868607075639386e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,38,0.08332805932591805,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,106,1.63673651262945e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,127,6.25490260633328e-15,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,75,9.359505671160059e-4,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,90,2.868607075639386e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.5238597246223045e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,70,0.02132883446929541,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,18,19,22,0.41405207540942823,Lasso,1,0.9,0.95
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,52,0.03738173188026989,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,71,0.005038831029839593,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,114,1.0962581781191723e-14,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,55,0.04388193684298046,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,88,1.3155930751146083e-13,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,63,0.027127306760985605,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,53,0.040501639441524254,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,1.566080367919738e-16,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,254,5.523859724622306e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,255,5.523859724622306e-17,Lasso,1,1,1
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,20,20,111,1.1877527132026626e-14,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.023108955094702267,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.016769787868247475,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,0.025037645931273767,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.005459375671276526,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.00883124817807592,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.01318523923803091,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.03184439837668466,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.01318523923803091,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.00883124817807592,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.006943565471023718,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.012169558683788826,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.025037645931273767,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.019685839448573526,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.04388193684298046,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.027127306760985605,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.01816940702282152,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.005915019285946334,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.00208633844554251,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.006943565471023718,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.023108955094702267,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.027127306760985605,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.744772411301103e-16,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.027127306760985605,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.025037645931273767,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.011232117664654304,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.02132883446929541,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.029391372260977485,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.01816940702282152,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.029391372260977485,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.012169558683788826,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,5.523859724622305e-17,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.025037645931273767,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.03184439837668466,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.027127306760985605,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.03184439837668466,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.006408691260650363,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.016769787868247475,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.040501639441524254,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.010366889261210325,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,0,0.040501639441524254,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.006408691260650363,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,0.06046979937611887,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,0.025037645931273767,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.02132883446929541,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.01816940702282152,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.01318523923803091,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.01816940702282152,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.00883124817807592,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.016769787868247475,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.015477983667424538,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.010366889261210325,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.015477983667424536,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.007523080686757891,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,1,0.027127306760985605,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.03738173188026989,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.0031149471718246915,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.3956797840906068e-4,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.019685839448573526,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.016769787868247475,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,5.647093833207908e-16,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.025037645931273767,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.04388193684298046,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.0016403827974512332,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.004292432014143849,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.029391372260977485,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.019685839448573526,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.02939137226097748,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.8122578514602016e-4,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.00956831081750475,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,2,0.025037645931273764,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.744772411301103e-16,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.008150962679858665,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,1.3638607722528277e-15,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.012169558683788826,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.012169558683788826,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,3,0.029391372260977485,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,2.744772411301103e-16,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.015477983667424535,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,5.523859724622305e-17,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.007523080686757892,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,4.5390797383480034e-15,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.016769787868247475,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,4,0.016769787868247475,Lasso,1,1,1
5,100,50,0.5,1,close,5,4,4,4,4,4,20,5,20,20,5,0.00883124817807592,Lasso,1,1,1
